user_id,action,timestamp,item_id,app_id,media_id,poi_id,duration
user_0074,click,2025-12-10 04:42:47,大众_途观_详情页,,爱卡汽车,,
user_0074,browse,2025-12-10 09:42:47,本田_CR-V,,懂车帝,,41
user_0074,click,2025-12-10 14:42:47,本田_雅阁_详情页,,新浪汽车,,
user_0074,click,2025-12-10 20:42:47,大众_途昂_详情页,,懂车帝,,
user_0074,browse,2025-12-11 00:42:47,本田_雅阁,,爱卡汽车,,258
user_0074,compare,2025-12-11 01:42:47,"对比_大众_帕萨特,本田_冠道",汽车之家,,,293
user_0074,visit_poi,2025-12-11 02:42:47,,,,本田4S店,4909
user_0074,compare,2025-12-11 06:42:47,"对比_本田_奥德赛,大众_帕萨特",汽车之家,,,299
user_0074,visit_poi,2025-12-11 08:42:47,,,,大众4S店,6186
user_0075,browse,2025-11-24 10:42:47,吉利_星越,,汽车之家,,121
user_0075,use_app,2025-11-24 13:42:47,,懂车帝,,,629
user_0075,browse,2025-11-24 17:42:47,吉利_帝豪,,汽车之家,,223
user_0075,browse,2025-11-25 02:42:47,吉利_缤越,,汽车之家,,139
user_0075,use_app,2025-11-25 09:42:47,,易车,,,419
user_0075,use_app,2025-11-25 14:42:47,,大众点评,,,1395
user_0075,browse,2025-11-25 22:42:47,吉利_星越,,易车网,,82
user_0075,browse,2025-11-25 23:42:47,吉利_博越,,新浪汽车,,257
user_0075,browse,2025-11-26 02:42:47,吉利_缤越,,懂车帝,,137
user_0075,browse,2025-11-26 13:42:47,吉利_博越,,懂车帝,,289
user_0075,use_app,2025-11-26 16:42:47,,抖音,,,617
user_0075,browse,2025-11-26 17:42:47,吉利_星越,,新浪汽车,,246
user_0075,use_app,2025-11-27 05:42:47,,懂车帝,,,1406
user_0075,use_app,2025-11-27 07:42:47,,抖音,,,1045
user_0075,browse,2025-11-27 08:42:47,吉利_博越,,爱卡汽车,,282
user_0075,browse,2025-11-27 15:42:47,吉利_帝豪,,懂车帝,,195
user_0075,use_app,2025-11-27 20:42:47,,小红书,,,1263
user_0075,browse,2025-11-28 06:42:47,吉利_星越,,易车网,,115
user_0075,browse,2025-11-28 09:42:47,吉利_星越,,爱卡汽车,,54
user_0075,browse,2025-11-28 20:42:47,吉利_星越,,汽车之家,,70
user_0075,browse,2025-11-28 23:42:47,吉利_博越,,新浪汽车,,132
user_0075,click,2025-11-29 05:42:47,吉利_帝豪_详情页,,汽车之家,,
user_0075,search,2025-11-29 10:42:47,吉利缤越价格,汽车之家,,,
user_0075,browse,2025-11-29 16:42:47,吉利_博越,,爱卡汽车,,180
user_0075,search,2025-11-30 00:42:47,吉利缤越怎么样,易车,,,
user_0075,browse,2025-11-30 07:42:47,吉利_缤越,,汽车之家,,117
user_0075,click,2025-11-30 09:42:47,吉利_星越_详情页,,爱卡汽车,,
user_0075,search,2025-11-30 14:42:47,吉利缤越,汽车之家,,,
user_0075,browse,2025-11-30 21:42:47,吉利_缤越,,懂车帝,,62
user_0075,search,2025-12-01 00:42:47,吉利帝豪,易车,,,
user_0075,search,2025-12-01 06:42:47,吉利和吉利对比,懂车帝,,,
user_0075,search,2025-12-01 08:42:47,吉利博越配置,懂车帝,,,
user_0075,browse,2025-12-01 10:42:47,吉利_缤越,,爱卡汽车,,154
user_0075,click,2025-12-01 13:42:47,吉利_缤越_详情页,,汽车之家,,
user_0075,search,2025-12-01 17:42:47,吉利帝豪价格,易车,,,
user_0075,browse,2025-12-01 19:42:47,吉利_博越,,懂车帝,,200
user_0075,browse,2025-12-01 22:42:47,吉利_星越,,懂车帝,,65
user_0075,search,2025-12-02 05:42:47,吉利星越怎么样,汽车之家,,,
user_0075,click,2025-12-02 09:42:47,吉利_星越_详情页,,易车网,,
user_0075,search,2025-12-02 10:42:47,吉利博越价格,懂车帝,,,
user_0075,search,2025-12-02 17:42:47,吉利博越价格,汽车之家,,,
user_0075,click,2025-12-02 21:42:47,吉利_星越_详情页,,易车网,,
user_0075,click,2025-12-03 03:42:47,吉利_帝豪_详情页,,易车网,,
user_0075,search,2025-12-03 05:42:47,吉利帝豪配置,懂车帝,,,
user_0075,browse,2025-12-03 11:42:47,吉利_博越,,易车网,,226
user_0075,visit_poi,2025-12-03 15:42:47,,,,吉利4S店,4212
user_0075,visit_poi,2025-12-03 17:42:47,,,,吉利4S店,3611
user_0075,click,2025-12-03 23:42:47,吉利_博越_详情页,,懂车帝,,
user_0075,browse,2025-12-04 03:42:47,吉利_星越,,懂车帝,,33
user_0075,click,2025-12-04 08:42:47,吉利_缤越_详情页,,爱卡汽车,,
user_0075,compare,2025-12-04 14:42:47,对比_吉利_星越,汽车之家,,,382
user_0075,compare,2025-12-04 19:42:47,对比_吉利_博越,汽车之家,,,407
user_0075,click,2025-12-05 01:42:47,吉利_星越_详情页,,爱卡汽车,,
user_0075,compare,2025-12-05 02:42:47,对比_吉利_帝豪,汽车之家,,,369
user_0075,compare,2025-12-05 08:42:47,对比_吉利_缤越,汽车之家,,,187
user_0076,visit_poi,2025-11-24 10:42:47,,,,XX商务会所,2430
user_0076,browse,2025-11-24 12:42:47,吉利_博越,,爱卡汽车,,34
user_0076,browse,2025-11-24 14:42:47,吉利_博越,,懂车帝,,195
user_0076,browse,2025-11-25 01:42:47,吉利_博越,,汽车之家,,77
user_0076,use_app,2025-11-25 07:42:47,,易车,,,649
user_0076,browse,2025-11-25 16:42:47,吉利_帝豪,,爱卡汽车,,203
user_0076,use_app,2025-11-25 20:42:47,,小红书,,,1090
user_0076,browse,2025-11-26 02:42:47,吉利_缤越,,爱卡汽车,,154
user_0076,browse,2025-11-26 05:42:47,吉利_星越,,新浪汽车,,201
user_0076,use_app,2025-11-26 10:42:47,,懂车帝,,,757
user_0076,browse,2025-11-26 18:42:47,吉利_博越,,爱卡汽车,,119
user_0076,browse,2025-11-26 21:42:47,长城_哈弗H6,,爱卡汽车,,160
user_0076,browse,2025-11-27 06:42:47,吉利_星越,,新浪汽车,,108
user_0076,browse,2025-11-27 10:42:47,吉利_帝豪,,爱卡汽车,,124
user_0076,use_app,2025-11-27 11:42:47,,高德地图,,,750
user_0076,browse,2025-11-27 19:42:47,吉利_缤越,,懂车帝,,217
user_0076,use_app,2025-11-27 23:42:47,,易车,,,1200
user_0076,browse,2025-11-28 09:42:47,吉利_帝豪,,新浪汽车,,216
user_0076,browse,2025-11-28 16:42:47,吉利_博越,,新浪汽车,,175
user_0076,use_app,2025-11-28 20:42:47,,懂车帝,,,79
user_0076,browse,2025-11-29 08:42:47,吉利_博越,,易车网,,257
user_0076,browse,2025-11-29 11:42:47,长城_哈弗H9,,懂车帝,,244
user_0076,use_app,2025-11-29 21:42:47,,大众点评,,,871
user_0076,use_app,2025-11-30 08:42:47,,汽车之家,,,1257
user_0076,browse,2025-11-30 12:42:47,长城_哈弗H9,,汽车之家,,140
user_0076,use_app,2025-11-30 17:42:47,,懂车帝,,,637
user_0076,visit_poi,2025-11-30 21:42:47,,,,XX私人会所,3263
user_0076,browse,2025-12-01 02:42:47,吉利_帝豪,,新浪汽车,,117
user_0076,search,2025-12-01 13:42:47,长城WEY VV7配置,懂车帝,,,
user_0076,browse,2025-12-01 21:42:47,吉利_星越,,新浪汽车,,46
user_0076,click,2025-12-02 02:42:47,长城_哈弗H9_详情页,,易车网,,
user_0076,browse,2025-12-02 05:42:47,吉利_缤越,,汽车之家,,65
user_0076,search,2025-12-02 08:42:47,吉利博越,懂车帝,,,
user_0076,browse,2025-12-02 11:42:47,吉利_博越,,爱卡汽车,,209
user_0076,click,2025-12-02 18:42:47,长城_WEY VV7_详情页,,懂车帝,,
user_0076,browse,2025-12-02 20:42:47,吉利_星越,,汽车之家,,190
user_0076,browse,2025-12-03 02:42:47,吉利_博越,,新浪汽车,,132
user_0076,search,2025-12-03 10:42:47,长城和吉利对比,懂车帝,,,
user_0076,click,2025-12-03 11:42:47,吉利_缤越_详情页,,懂车帝,,
user_0076,browse,2025-12-03 19:42:47,吉利_博越,,爱卡汽车,,59
user_0076,browse,2025-12-04 02:42:47,吉利_缤越,,汽车之家,,72
user_0076,browse,2025-12-04 07:42:47,吉利_博越,,汽车之家,,83
user_0076,click,2025-12-04 12:42:47,长城_哈弗H6_详情页,,汽车之家,,
user_0076,click,2025-12-04 18:42:47,长城_WEY VV7_详情页,,新浪汽车,,
user_0076,browse,2025-12-04 20:42:47,长城_WEY VV7,,汽车之家,,95
user_0076,browse,2025-12-05 02:42:47,吉利_缤越,,懂车帝,,237
user_0076,browse,2025-12-05 04:42:47,吉利_博越,,易车网,,257
user_0076,browse,2025-12-05 11:42:47,吉利_缤越,,懂车帝,,40
user_0076,browse,2025-12-05 19:42:47,吉利_星越,,新浪汽车,,110
user_0076,browse,2025-12-05 22:42:47,长城_WEY VV7,,易车网,,183
user_0076,search,2025-12-06 01:42:47,吉利博越价格,易车,,,
user_0076,browse,2025-12-06 05:42:47,吉利_缤越,,爱卡汽车,,147
user_0076,search,2025-12-06 10:42:47,吉利博越价格,易车,,,
user_0076,browse,2025-12-06 11:42:47,长城_WEY VV7,,易车网,,54
user_0076,search,2025-12-06 14:42:47,吉利博越怎么样,汽车之家,,,
user_0076,search,2025-12-06 16:42:47,吉利和长城对比,懂车帝,,,
user_0076,browse,2025-12-06 20:42:47,吉利_帝豪,,汽车之家,,280
user_0076,click,2025-12-07 02:42:47,长城_哈弗H9_详情页,,新浪汽车,,
user_0076,browse,2025-12-07 07:42:47,吉利_博越,,汽车之家,,297
user_0076,browse,2025-12-07 15:42:47,长城_哈弗H6,,汽车之家,,248
user_0076,browse,2025-12-07 23:42:47,长城_哈弗H6,,新浪汽车,,177
user_0076,search,2025-12-08 03:42:47,长城和吉利对比,懂车帝,,,
user_0076,browse,2025-12-08 04:42:47,吉利_星越,,新浪汽车,,179
user_0076,search,2025-12-08 10:42:47,长城哈弗H6油耗,懂车帝,,,
user_0076,compare,2025-12-08 14:42:47,"对比_长城_哈弗H6,吉利_帝豪",汽车之家,,,404
user_0076,browse,2025-12-08 16:42:47,吉利_博越,,汽车之家,,122
user_0076,compare,2025-12-08 18:42:47,"对比_吉利_星越,长城_哈弗H6",汽车之家,,,351
user_0076,compare,2025-12-08 19:42:47,"对比_长城_哈弗H9,吉利_星越",汽车之家,,,165
user_0076,click,2025-12-09 00:42:47,长城_哈弗H6_详情页,,易车网,,
user_0076,click,2025-12-09 04:42:47,长城_哈弗H9_详情页,,懂车帝,,
user_0076,visit_poi,2025-12-09 10:42:47,,,,吉利4S店,6731
user_0076,visit_poi,2025-12-09 11:42:47,,,,吉利4S店,3743
user_0076,compare,2025-12-09 16:42:47,"对比_长城_WEY VV7,吉利_缤越",汽车之家,,,392
user_0076,click,2025-12-09 17:42:47,吉利_缤越_详情页,,汽车之家,,
user_0076,click,2025-12-09 19:42:47,吉利_缤越_详情页,,易车网,,
user_0076,click,2025-12-10 01:42:47,长城_哈弗H6_详情页,,新浪汽车,,
user_0076,click,2025-12-10 02:42:47,长城_WEY VV7_详情页,,懂车帝,,
user_0076,browse,2025-12-10 06:42:47,吉利_帝豪,,汽车之家,,220
user_0076,browse,2025-12-10 07:42:47,长城_哈弗H6,,新浪汽车,,132
user_0076,click,2025-12-10 10:42:47,吉利_星越_详情页,,新浪汽车,,
user_0077,browse,2025-11-24 10:42:47,本田_CR-V,,爱卡汽车,,184
user_0077,use_app,2025-11-24 15:42:47,,大众点评,,,703
user_0077,browse,2025-11-24 17:42:47,本田_奥德赛,,汽车之家,,293
user_0077,browse,2025-11-24 19:42:47,本田_冠道,,爱卡汽车,,82
user_0077,browse,2025-11-24 20:42:47,本田_奥德赛,,懂车帝,,135
user_0077,use_app,2025-11-25 06:42:47,,高德地图,,,1794
user_0077,visit_poi,2025-11-25 08:42:47,,,,XX高尔夫球场,1942
user_0077,visit_poi,2025-11-25 11:42:47,,,,XX商务会所,4830
user_0077,browse,2025-11-25 23:42:47,本田_CR-V,,汽车之家,,77
user_0077,use_app,2025-11-26 08:42:47,,易车,,,569
user_0077,visit_poi,2025-11-26 17:42:47,,,,XX私人会所,4509
user_0077,use_app,2025-11-26 18:42:47,,微信,,,1548
user_0077,use_app,2025-11-26 21:42:47,,微信,,,366
user_0077,browse,2025-11-27 03:42:47,本田_CR-V,,汽车之家,,85
user_0077,browse,2025-11-27 13:42:47,本田_冠道,,懂车帝,,65
user_0077,visit_poi,2025-11-27 17:42:47,,,,XX西餐厅,1846
user_0077,use_app,2025-11-28 03:42:47,,微信,,,1621
user_0077,browse,2025-11-28 04:42:47,本田_奥德赛,,汽车之家,,49
user_0077,visit_poi,2025-11-28 12:42:47,,,,XX日料店,3575
user_0077,visit_poi,2025-11-28 17:42:47,,,,XX私人会所,3418
user_0077,browse,2025-11-28 18:42:47,本田_CR-V,,懂车帝,,84
user_0077,visit_poi,2025-11-28 20:42:47,,,,XX商务会所,4881
user_0077,browse,2025-11-29 06:42:47,本田_雅阁,,新浪汽车,,96
user_0077,visit_poi,2025-11-29 08:42:47,,,,XX高尔夫俱乐部,4426
user_0077,browse,2025-11-29 09:42:47,本田_雅阁,,新浪汽车,,236
user_0077,search,2025-11-29 10:42:47,本田CR-V怎么样,懂车帝,,,
user_0077,click,2025-11-29 11:42:47,本田_雅阁_详情页,,懂车帝,,
user_0077,click,2025-11-29 16:42:47,本田_冠道_详情页,,新浪汽车,,
user_0077,click,2025-11-29 23:42:47,本田_奥德赛_详情页,,爱卡汽车,,
user_0077,browse,2025-11-30 00:42:47,本田_冠道,,汽车之家,,193
user_0077,click,2025-11-30 02:42:47,本田_CR-V_详情页,,新浪汽车,,
user_0077,search,2025-11-30 04:42:47,本田和本田对比,懂车帝,,,
user_0077,click,2025-11-30 06:42:47,本田_奥德赛_详情页,,懂车帝,,
user_0077,search,2025-11-30 14:42:47,本田CR-V油耗,懂车帝,,,
user_0077,browse,2025-11-30 16:42:47,本田_奥德赛,,懂车帝,,295
user_0077,browse,2025-11-30 21:42:47,本田_CR-V,,汽车之家,,200
user_0077,browse,2025-12-01 02:42:47,本田_雅阁,,汽车之家,,108
user_0077,search,2025-12-01 09:42:47,本田冠道油耗,懂车帝,,,
user_0077,search,2025-12-01 13:42:47,本田和本田对比,懂车帝,,,
user_0077,click,2025-12-01 18:42:47,本田_冠道_详情页,,新浪汽车,,
user_0077,click,2025-12-01 21:42:47,本田_雅阁_详情页,,易车网,,
user_0077,search,2025-12-02 05:42:47,本田雅阁油耗,懂车帝,,,
user_0077,browse,2025-12-02 07:42:47,本田_奥德赛,,懂车帝,,34
user_0077,browse,2025-12-02 13:42:47,本田_CR-V,,懂车帝,,261
user_0077,browse,2025-12-02 19:42:47,本田_冠道,,懂车帝,,127
user_0077,browse,2025-12-02 23:42:47,本田_冠道,,爱卡汽车,,176
user_0077,browse,2025-12-03 00:42:47,本田_奥德赛,,爱卡汽车,,120
user_0077,search,2025-12-03 07:42:47,本田奥德赛油耗,懂车帝,,,
user_0077,browse,2025-12-03 09:42:47,本田_CR-V,,易车网,,197
user_0077,browse,2025-12-03 10:42:47,本田_奥德赛,,新浪汽车,,285
user_0077,search,2025-12-03 13:42:47,本田雅阁油耗,懂车帝,,,
user_0077,click,2025-12-03 21:42:47,本田_CR-V_详情页,,爱卡汽车,,
user_0077,search,2025-12-04 05:42:47,本田奥德赛价格,汽车之家,,,
user_0077,browse,2025-12-04 06:42:47,本田_CR-V,,汽车之家,,159
user_0077,search,2025-12-04 13:42:47,本田CR-V价格,易车,,,
user_0077,visit_poi,2025-12-04 17:42:47,,,,本田4S店,5112
user_0077,compare,2025-12-04 20:42:47,对比_本田_CR-V,汽车之家,,,373
user_0077,compare,2025-12-05 00:42:47,对比_本田_雅阁,汽车之家,,,178
user_0077,compare,2025-12-05 02:42:47,对比_本田_冠道,汽车之家,,,504
user_0077,compare,2025-12-05 08:42:47,对比_本田_雅阁,汽车之家,,,194
user_0077,click,2025-12-05 12:42:47,本田_冠道_详情页,,爱卡汽车,,
user_0077,browse,2025-12-05 15:42:47,本田_CR-V,,新浪汽车,,297
user_0077,browse,2025-12-05 17:42:47,本田_冠道,,懂车帝,,91
user_0077,compare,2025-12-05 21:42:47,对比_本田_CR-V,汽车之家,,,473
user_0077,browse,2025-12-05 23:42:47,本田_奥德赛,,汽车之家,,141
user_0077,compare,2025-12-06 02:42:47,对比_本田_雅阁,汽车之家,,,378
user_0077,compare,2025-12-06 04:42:47,对比_本田_奥德赛,汽车之家,,,543
user_0077,compare,2025-12-06 08:42:47,对比_本田_CR-V,汽车之家,,,226
user_0077,visit_poi,2025-12-06 10:42:47,,,,本田4S店,4020
user_0078,browse,2025-11-24 10:42:47,比亚迪_汉,,汽车之家,,149
user_0078,use_app,2025-11-24 22:42:47,,小红书,,,634
user_0078,use_app,2025-11-25 00:42:47,,易车,,,1461
user_0078,browse,2025-11-25 08:42:47,比亚迪_宋,,新浪汽车,,64
user_0078,browse,2025-11-25 20:42:47,比亚迪_汉,,新浪汽车,,57
user_0078,use_app,2025-11-26 08:42:47,,微信,,,1371
user_0078,visit_poi,2025-11-26 09:42:47,,,,XX私房菜,4539
user_0078,browse,2025-11-26 21:42:47,吉利_缤越,,爱卡汽车,,194
user_0078,use_app,2025-11-27 08:42:47,,懂车帝,,,262
user_0078,browse,2025-11-27 15:42:47,吉利_帝豪,,易车网,,58
user_0078,browse,2025-11-28 03:42:47,吉利_缤越,,新浪汽车,,198
user_0078,browse,2025-11-28 07:42:47,吉利_博越,,懂车帝,,89
user_0078,use_app,2025-11-28 17:42:47,,抖音,,,1017
user_0078,browse,2025-11-29 04:42:47,吉利_缤越,,爱卡汽车,,287
user_0078,use_app,2025-11-29 05:42:47,,易车,,,646
user_0078,browse,2025-11-29 10:42:47,比亚迪_汉,,懂车帝,,199
user_0078,visit_poi,2025-11-29 11:42:47,,,,XX私房菜,4803
user_0078,browse,2025-11-29 13:42:47,吉利_缤越,,新浪汽车,,183
user_0078,browse,2025-11-29 23:42:47,比亚迪_宋,,懂车帝,,195
user_0078,browse,2025-11-30 07:42:47,吉利_缤越,,新浪汽车,,269
user_0078,browse,2025-11-30 14:42:47,比亚迪_秦,,爱卡汽车,,94
user_0078,browse,2025-11-30 23:42:47,比亚迪_秦,,汽车之家,,289
user_0078,browse,2025-12-01 02:42:47,比亚迪_唐,,汽车之家,,39
user_0078,browse,2025-12-01 08:42:47,比亚迪_秦,,汽车之家,,248
user_0078,browse,2025-12-01 13:42:47,吉利_缤越,,汽车之家,,255
user_0078,browse,2025-12-01 15:42:47,比亚迪_唐,,懂车帝,,112
user_0078,browse,2025-12-02 01:42:47,比亚迪_宋,,爱卡汽车,,241
user_0078,use_app,2025-12-02 07:42:47,,微信,,,1570
user_0078,browse,2025-12-02 15:42:47,吉利_缤越,,易车网,,79
user_0078,browse,2025-12-02 21:42:47,吉利_博越,,易车网,,276
user_0078,browse,2025-12-03 04:42:47,比亚迪_唐,,易车网,,143
user_0078,click,2025-12-03 13:42:47,比亚迪_宋_详情页,,汽车之家,,
user_0078,search,2025-12-03 14:42:47,比亚迪宋价格,易车,,,
user_0078,search,2025-12-03 17:42:47,吉利和比亚迪对比,易车,,,
user_0078,click,2025-12-03 20:42:47,比亚迪_唐_详情页,,汽车之家,,
user_0078,search,2025-12-04 03:42:47,比亚迪秦怎么样,汽车之家,,,
user_0078,search,2025-12-04 07:42:47,比亚迪和吉利对比,易车,,,
user_0078,search,2025-12-04 10:42:47,比亚迪唐,汽车之家,,,
user_0078,search,2025-12-04 18:42:47,吉利和比亚迪对比,汽车之家,,,
user_0078,search,2025-12-05 01:42:47,吉利星越配置,汽车之家,,,
user_0078,click,2025-12-05 02:42:47,吉利_星越_详情页,,汽车之家,,
user_0078,browse,2025-12-05 04:42:47,吉利_帝豪,,易车网,,196
user_0078,search,2025-12-05 08:42:47,吉利和吉利对比,汽车之家,,,
user_0078,search,2025-12-05 09:42:47,吉利帝豪怎么样,汽车之家,,,
user_0078,browse,2025-12-05 17:42:47,吉利_帝豪,,新浪汽车,,63
user_0078,search,2025-12-05 21:42:47,比亚迪汉配置,易车,,,
user_0078,click,2025-12-06 00:42:47,比亚迪_唐_详情页,,易车网,,
user_0078,click,2025-12-06 07:42:47,吉利_缤越_详情页,,新浪汽车,,
user_0078,search,2025-12-06 09:42:47,吉利星越,易车,,,
user_0078,click,2025-12-06 16:42:47,比亚迪_唐_详情页,,爱卡汽车,,
user_0078,search,2025-12-06 22:42:47,比亚迪宋怎么样,懂车帝,,,
user_0078,search,2025-12-07 05:42:47,比亚迪宋配置,易车,,,
user_0078,click,2025-12-07 06:42:47,比亚迪_汉_详情页,,易车网,,
user_0078,search,2025-12-07 08:42:47,比亚迪唐,汽车之家,,,
user_0078,browse,2025-12-07 15:42:47,吉利_帝豪,,新浪汽车,,45
user_0078,search,2025-12-07 19:42:47,吉利和吉利对比,易车,,,
user_0078,browse,2025-12-08 02:42:47,吉利_帝豪,,新浪汽车,,266
user_0078,browse,2025-12-08 09:42:47,吉利_博越,,汽车之家,,178
user_0078,search,2025-12-08 15:42:47,吉利和吉利对比,汽车之家,,,
user_0078,click,2025-12-08 20:42:47,比亚迪_唐_详情页,,汽车之家,,
user_0078,click,2025-12-08 21:42:47,吉利_缤越_详情页,,汽车之家,,
user_0078,search,2025-12-09 04:42:47,吉利缤越油耗,易车,,,
user_0078,click,2025-12-09 05:42:47,比亚迪_秦_详情页,,爱卡汽车,,
user_0078,search,2025-12-09 08:42:47,比亚迪宋怎么样,懂车帝,,,
user_0078,search,2025-12-09 11:42:47,比亚迪唐价格,汽车之家,,,
user_0078,browse,2025-12-09 14:42:47,比亚迪_宋,,汽车之家,,58
user_0078,search,2025-12-09 21:42:47,吉利和吉利对比,懂车帝,,,
user_0078,browse,2025-12-10 01:42:47,比亚迪_汉,,爱卡汽车,,139
user_0078,browse,2025-12-10 07:42:47,吉利_星越,,懂车帝,,120
user_0078,search,2025-12-10 14:42:47,比亚迪唐价格,汽车之家,,,
user_0078,search,2025-12-10 15:42:47,比亚迪宋油耗,易车,,,
user_0078,browse,2025-12-10 17:42:47,吉利_帝豪,,汽车之家,,259
user_0078,browse,2025-12-10 20:42:47,比亚迪_唐,,新浪汽车,,283
user_0078,browse,2025-12-11 02:42:47,吉利_星越,,新浪汽车,,76
user_0078,compare,2025-12-11 06:42:47,"对比_比亚迪_汉,吉利_星越",汽车之家,,,451
user_0078,click,2025-12-11 08:42:47,比亚迪_秦_详情页,,汽车之家,,
user_0078,compare,2025-12-11 09:42:47,"对比_比亚迪_秦,吉利_帝豪",汽车之家,,,325
user_0078,compare,2025-12-11 11:42:47,"对比_吉利_帝豪,比亚迪_宋",汽车之家,,,317
user_0078,visit_poi,2025-12-11 17:42:47,,,,比亚迪4S店,4749
user_0078,browse,2025-12-11 21:42:47,比亚迪_汉,,爱卡汽车,,158
user_0078,compare,2025-12-12 01:42:47,"对比_吉利_缤越,比亚迪_汉",汽车之家,,,135
user_0078,compare,2025-12-12 07:42:47,"对比_比亚迪_宋,吉利_帝豪",汽车之家,,,352
user_0078,browse,2025-12-12 09:42:47,吉利_缤越,,懂车帝,,95
user_0078,compare,2025-12-12 15:42:47,"对比_比亚迪_唐,吉利_星越",汽车之家,,,302
user_0078,click,2025-12-12 16:42:47,比亚迪_汉_详情页,,爱卡汽车,,
user_0078,browse,2025-12-12 18:42:47,吉利_博越,,爱卡汽车,,262
user_0078,click,2025-12-12 20:42:47,吉利_缤越_详情页,,懂车帝,,
user_0078,compare,2025-12-13 00:42:47,"对比_比亚迪_汉,吉利_星越",汽车之家,,,343
user_0078,browse,2025-12-13 02:42:47,比亚迪_汉,,易车网,,60
user_0079,use_app,2025-11-24 10:42:47,,小红书,,,1584
user_0079,browse,2025-11-24 18:42:47,吉利_博越,,爱卡汽车,,207
user_0079,use_app,2025-11-25 00:42:47,,易车,,,674
user_0079,visit_poi,2025-11-25 08:42:47,,,,XX日料店,2381
user_0079,browse,2025-11-25 16:42:47,长城_哈弗H6,,懂车帝,,96
user_0079,use_app,2025-11-25 17:42:47,,懂车帝,,,1763
user_0079,use_app,2025-11-25 21:42:47,,小红书,,,773
user_0079,browse,2025-11-26 00:42:47,吉利_博越,,汽车之家,,57
user_0079,browse,2025-11-26 09:42:47,吉利_星越,,新浪汽车,,161
user_0079,browse,2025-11-26 14:42:47,吉利_博越,,汽车之家,,45
user_0079,use_app,2025-11-27 00:42:47,,小红书,,,875
user_0079,browse,2025-11-27 06:42:47,吉利_博越,,新浪汽车,,174
user_0079,browse,2025-11-27 07:42:47,吉利_缤越,,新浪汽车,,174
user_0079,visit_poi,2025-11-27 18:42:47,,,,XX高尔夫俱乐部,3286
user_0079,browse,2025-11-27 19:42:47,吉利_星越,,懂车帝,,170
user_0079,use_app,2025-11-28 05:42:47,,易车,,,1215
user_0079,use_app,2025-11-28 09:42:47,,小红书,,,1660
user_0079,browse,2025-11-28 18:42:47,长城_哈弗H6,,汽车之家,,185
user_0079,browse,2025-11-28 20:42:47,长城_哈弗H6,,懂车帝,,49
user_0079,visit_poi,2025-11-29 04:42:47,,,,XX私人会所,2423
user_0079,browse,2025-11-29 13:42:47,长城_WEY VV7,,爱卡汽车,,126
user_0079,search,2025-11-29 18:42:47,吉利和长城对比,汽车之家,,,
user_0079,search,2025-11-30 01:42:47,长城哈弗H6油耗,易车,,,
user_0079,browse,2025-11-30 08:42:47,长城_哈弗H9,,新浪汽车,,291
user_0079,search,2025-11-30 13:42:47,长城WEY VV7油耗,易车,,,
user_0079,browse,2025-11-30 17:42:47,长城_WEY VV7,,爱卡汽车,,297
user_0079,click,2025-12-01 00:42:47,吉利_星越_详情页,,懂车帝,,
user_0079,search,2025-12-01 07:42:47,长城WEY VV7油耗,懂车帝,,,
user_0079,browse,2025-12-01 08:42:47,吉利_博越,,爱卡汽车,,253
user_0079,search,2025-12-01 14:42:47,长城哈弗H6价格,易车,,,
user_0079,search,2025-12-01 21:42:47,吉利缤越怎么样,易车,,,
user_0079,browse,2025-12-01 22:42:47,长城_WEY VV7,,懂车帝,,262
user_0079,search,2025-12-02 05:42:47,吉利星越怎么样,懂车帝,,,
user_0079,browse,2025-12-02 13:42:47,长城_哈弗H6,,爱卡汽车,,95
user_0079,click,2025-12-02 18:42:47,长城_哈弗H6_详情页,,爱卡汽车,,
user_0079,browse,2025-12-02 23:42:47,吉利_博越,,汽车之家,,271
user_0079,search,2025-12-03 03:42:47,长城哈弗H9油耗,易车,,,
user_0079,search,2025-12-03 08:42:47,吉利星越,易车,,,
user_0079,search,2025-12-03 14:42:47,长城哈弗H9怎么样,懂车帝,,,
user_0079,search,2025-12-03 20:42:47,吉利星越怎么样,懂车帝,,,
user_0079,search,2025-12-04 02:42:47,长城和长城对比,懂车帝,,,
user_0079,click,2025-12-04 10:42:47,长城_哈弗H9_详情页,,新浪汽车,,
user_0079,browse,2025-12-04 13:42:47,长城_哈弗H9,,爱卡汽车,,101
user_0079,browse,2025-12-04 15:42:47,吉利_博越,,易车网,,31
user_0079,browse,2025-12-04 20:42:47,吉利_缤越,,新浪汽车,,64
user_0079,search,2025-12-05 02:42:47,长城WEY VV7配置,汽车之家,,,
user_0079,click,2025-12-05 04:42:47,长城_哈弗H6_详情页,,新浪汽车,,
user_0079,browse,2025-12-05 08:42:47,长城_哈弗H9,,懂车帝,,102
user_0079,compare,2025-12-05 10:42:47,"对比_长城_哈弗H6,吉利_帝豪",汽车之家,,,461
user_0079,compare,2025-12-05 15:42:47,"对比_长城_哈弗H6,吉利_帝豪",汽车之家,,,369
user_0079,compare,2025-12-05 20:42:47,"对比_吉利_博越,长城_WEY VV7",汽车之家,,,423
user_0079,click,2025-12-05 23:42:47,长城_WEY VV7_详情页,,汽车之家,,
user_0079,click,2025-12-06 03:42:47,长城_WEY VV7_详情页,,易车网,,
